tile,total_rooftops,rooftops_without_solar,square_meters_with_solar_m2,panel_area_m2,district_number,year,Unemployment_Rate,Average_Age,Elderly_Population,Young_Population,Total_Population,Number_of_Houses,employed
tile_r51_c21,2,2,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r51_c22,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r51_c23,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r51_c24,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r51_c25,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r51_c26,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r51_c3,91,83,3008.17,157.786,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r51_c4,64,57,6760.923,2293.676,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r51_c5,79,64,7235.293,809.479,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r51_c6,143,116,7441.365,1023.453,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r51_c7,123,111,4274.558,318.618,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r51_c8,186,173,1483.006,143.456,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r51_c9,20,15,1933.975,93.075,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r52_c0,66,60,3634.073,943.534,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r52_c1,125,111,3677.974,374.777,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r52_c10,86,72,3961.229,462.247,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r52_c11,21,17,9074.299,704.83,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r52_c12,4,3,1667.869,39.511,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r52_c13,7,5,4236.164,3.399,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r52_c14,2,2,0.0,0.0,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r52_c15,0,0,0.0,0.0,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r52_c16,85,83,61.257,22.189,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r52_c17,160,128,1154.963,236.3,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r52_c18,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r52_c19,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r52_c2,144,132,4202.234,338.901,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r52_c20,4,2,1083.137,264.019,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r52_c21,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r52_c22,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r52_c23,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r52_c24,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r52_c25,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r52_c26,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r52_c3,115,94,6025.034,655.39,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r52_c4,21,16,3734.102,1326.976,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r52_c5,88,75,2225.6,228.12,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r52_c6,57,47,1775.334,121.062,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r52_c7,110,97,3089.906,285.354,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r52_c8,50,43,280.962,53.238,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r52_c9,21,16,1866.165,132.281,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r53_c0,127,114,3470.169,325.788,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r53_c1,153,139,7419.796,330.963,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r53_c10,95,82,5740.338,532.797,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r53_c11,24,20,16377.609,1212.169,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r53_c12,27,21,11299.113,1197.884,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r53_c13,20,16,26389.554,2018.929,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r53_c14,20,14,1866.401,206.22,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r53_c15,1,0,63.813,34.614,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r53_c16,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r53_c17,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r53_c18,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r53_c19,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r53_c2,88,78,2244.384,371.443,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r53_c20,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r53_c21,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r53_c22,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r53_c23,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r53_c24,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r53_c25,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r53_c26,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r53_c3,32,19,11680.795,4180.124,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r53_c4,0,0,0.0,0.0,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r53_c5,1,1,0.0,0.0,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r53_c6,9,5,2754.121,258.812,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r53_c7,13,10,1002.298,114.568,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r53_c8,7,6,12484.87,50.05,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r53_c9,52,44,4162.875,226.95,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r54_c0,138,120,4646.409,542.443,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r54_c1,160,145,3940.073,301.504,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r54_c10,76,66,4666.031,547.458,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r54_c11,100,85,6321.963,291.058,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r54_c12,24,19,16960.09,1185.773,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r54_c13,14,11,3609.211,277.195,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r54_c14,85,76,4102.72,689.697,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r54_c15,48,41,3217.404,674.43,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r54_c16,3,2,147.142,88.328,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r54_c17,6,5,191.288,59.87,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r54_c18,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r54_c19,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r54_c2,64,57,3104.347,464.701,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r54_c20,1,0,41.385,8.171,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r54_c21,1,1,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r54_c22,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r54_c23,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r54_c24,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r54_c25,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r54_c26,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r54_c3,14,10,7797.164,135.246,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r54_c4,1,1,0.0,0.0,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r54_c5,2,1,205.794,20.728,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r54_c6,46,38,4722.146,483.396,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r54_c7,45,42,4856.363,227.115,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r54_c8,28,20,14244.175,669.889,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r54_c9,13,9,4704.915,257.239,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r55_c0,112,94,4978.917,600.625,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r55_c1,136,128,2750.614,302.352,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r55_c10,19,18,89.664,24.328,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r55_c11,114,109,225.735,48.44,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r55_c12,6,4,279.881,42.911,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r55_c13,68,57,4235.479,551.402,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r55_c14,87,72,4170.39,897.72,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r55_c15,7,4,1641.222,32.279,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r55_c16,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r55_c17,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r55_c18,1,1,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r55_c19,1,1,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r55_c2,73,67,3093.476,164.186,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r55_c20,8,5,4462.193,131.691,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r55_c21,9,5,1477.604,298.153,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r55_c22,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r55_c23,2,2,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r55_c24,12,8,4306.391,423.002,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r55_c25,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r55_c26,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r55_c3,24,19,9077.284,68.792,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r55_c4,24,23,851.166,10.844,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r55_c5,4,2,2935.751,35.504,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r55_c6,49,42,7328.242,278.9,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r55_c7,17,13,31322.368,475.806,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r55_c8,4,2,29897.754,2530.675,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r55_c9,19,17,19304.735,5996.206,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r56_c0,114,106,2741.074,384.818,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r56_c1,136,121,4573.684,459.859,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r56_c10,51,48,120.156,13.917,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r56_c11,9,9,0.0,0.0,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r56_c12,0,0,0.0,0.0,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r56_c13,40,34,2250.082,166.841,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r56_c14,28,23,1703.404,93.13,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r56_c15,0,0,0.0,0.0,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r56_c16,8,8,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r56_c17,3,3,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r56_c18,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r56_c19,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r56_c2,131,114,5396.848,408.021,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r56_c20,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r56_c21,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r56_c22,1,1,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r56_c23,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r56_c24,8,6,2368.664,1661.412,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r56_c25,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r56_c26,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r56_c3,75,64,1905.783,361.19,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r56_c4,89,76,4357.591,248.563,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r56_c5,5,4,63.035,2.87,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r56_c6,54,49,9029.315,1519.481,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r56_c7,30,26,18604.413,2683.531,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r56_c8,9,8,71374.447,19796.974,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r56_c9,14,11,42765.451,433.297,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r57_c0,0,0,0.0,0.0,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r57_c1,3,3,0.0,0.0,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r57_c10,3,3,0.0,0.0,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r57_c11,2,2,0.0,0.0,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r57_c12,0,0,0.0,0.0,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r57_c13,0,0,0.0,0.0,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r57_c14,0,0,0.0,0.0,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r57_c15,0,0,0.0,0.0,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r57_c16,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r57_c17,1,0,15.652,11.675,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r57_c18,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r57_c19,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r57_c2,1,1,0.0,0.0,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r57_c20,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r57_c21,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r57_c22,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r57_c23,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r57_c24,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r57_c25,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r57_c26,0,0,0.0,0.0,13,2022,"2,7","42,2",18080.0,15916.0,94317,204.0,"66,2"
tile_r57_c3,1,1,0.0,0.0,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r57_c4,2,2,0.0,0.0,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r57_c5,0,0,0.0,0.0,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r57_c6,9,8,311.698,3.734,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r57_c7,14,11,1212.868,44.873,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r57_c8,5,4,304.164,1.05,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r57_c9,9,8,2647.411,346.469,15,2022,"3,3","40,6",11861.0,15096.0,75998,436.0,68
tile_r5_c0,17,12,37475.403,1079.249,20,2022,"3,1","42,9",10727.0,7930.0,51239,108.0,"65,9"
tile_r5_c1,46,37,9790.086,951.422,20,2022,"3,1","42,9",10727.0,7930.0,51239,108.0,"65,9"
tile_r5_c10,89,79,5098.855,595.578,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r5_c11,97,87,7346.055,532.619,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r5_c12,27,22,5611.029,216.255,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r5_c13,87,83,911.745,80.395,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r5_c14,129,117,3615.968,256.873,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r5_c15,107,97,4066.514,335.842,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r5_c16,97,87,3113.214,177.085,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r5_c17,48,40,6443.344,350.625,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r5_c18,123,113,3673.338,248.688,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r5_c19,115,103,4036.078,259.059,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r5_c2,50,43,4326.217,1228.504,20,2022,"3,1","42,9",10727.0,7930.0,51239,108.0,"65,9"
tile_r5_c20,125,111,4507.036,465.846,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r5_c21,68,59,2963.596,453.806,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r5_c22,96,83,3967.488,391.265,23,2022,"3,2","41,2",6283.0,7005.0,36017,328.0,"65,8"
tile_r5_c23,131,109,6753.09,771.197,23,2022,"3,2","41,2",6283.0,7005.0,36017,328.0,"65,8"
tile_r5_c24,67,59,8643.393,2229.728,23,2022,"3,2","41,2",6283.0,7005.0,36017,328.0,"65,8"
tile_r5_c25,74,68,8520.291,658.492,23,2022,"3,2","41,2",6283.0,7005.0,36017,328.0,"65,8"
tile_r5_c26,0,0,0.0,0.0,23,2022,"3,2","41,2",6283.0,7005.0,36017,328.0,"65,8"
tile_r5_c3,5,3,3473.257,659.863,20,2022,"3,1","42,9",10727.0,7930.0,51239,108.0,"65,9"
tile_r5_c4,1,1,0.0,0.0,20,2022,"3,1","42,9",10727.0,7930.0,51239,108.0,"65,9"
tile_r5_c5,12,6,3656.104,183.793,20,2022,"3,1","42,9",10727.0,7930.0,51239,108.0,"65,9"
tile_r5_c6,7,6,453.541,9.354,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r5_c7,19,16,869.348,140.605,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r5_c8,13,10,572.327,74.809,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r5_c9,84,73,3412.874,259.889,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r6_c0,13,10,35022.891,788.045,20,2022,"3,1","42,9",10727.0,7930.0,51239,108.0,"65,9"
tile_r6_c1,86,76,2782.961,214.719,20,2022,"3,1","42,9",10727.0,7930.0,51239,108.0,"65,9"
tile_r6_c10,76,63,4456.511,305.649,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r6_c11,79,66,7893.98,243.58,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r6_c12,41,35,2669.129,133.297,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r6_c13,57,51,4567.991,156.437,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r6_c14,84,72,3657.992,254.112,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r6_c15,91,77,4702.586,468.03,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r6_c16,68,53,7609.513,565.33,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r6_c17,81,73,2323.155,346.374,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r6_c18,123,108,4331.203,337.847,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r6_c19,119,108,2598.768,413.262,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r6_c2,147,134,3331.803,382.493,20,2022,"3,1","42,9",10727.0,7930.0,51239,108.0,"65,9"
tile_r6_c20,136,120,3653.348,318.35,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r6_c21,74,68,1933.009,294.863,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r6_c22,67,56,3927.45,695.741,23,2022,"3,2","41,2",6283.0,7005.0,36017,328.0,"65,8"
tile_r6_c23,112,97,5818.32,316.221,23,2022,"3,2","41,2",6283.0,7005.0,36017,328.0,"65,8"
tile_r6_c24,103,84,15879.935,409.734,23,2022,"3,2","41,2",6283.0,7005.0,36017,328.0,"65,8"
tile_r6_c25,94,81,6724.974,521.784,23,2022,"3,2","41,2",6283.0,7005.0,36017,328.0,"65,8"
tile_r6_c26,0,0,0.0,0.0,23,2022,"3,2","41,2",6283.0,7005.0,36017,328.0,"65,8"
tile_r6_c3,86,76,2091.659,236.789,20,2022,"3,1","42,9",10727.0,7930.0,51239,108.0,"65,9"
tile_r6_c4,20,15,2835.812,347.214,20,2022,"3,1","42,9",10727.0,7930.0,51239,108.0,"65,9"
tile_r6_c5,42,38,2152.947,509.081,20,2022,"3,1","42,9",10727.0,7930.0,51239,108.0,"65,9"
tile_r6_c6,54,47,3590.683,201.951,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r6_c7,4,3,457.74,8.502,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r6_c8,13,13,0.0,0.0,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r6_c9,9,6,5203.059,86.276,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r7_c0,83,73,4070.967,299.518,20,2022,"3,1","42,9",10727.0,7930.0,51239,108.0,"65,9"
tile_r7_c1,73,64,4715.646,247.902,20,2022,"3,1","42,9",10727.0,7930.0,51239,108.0,"65,9"
tile_r7_c10,42,39,1366.111,33.465,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r7_c11,54,42,9070.732,250.167,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r7_c12,25,20,4455.931,1205.827,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r7_c13,45,36,10002.474,736.402,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r7_c14,82,74,4786.596,741.096,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r7_c15,97,88,4950.503,274.261,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r7_c16,84,73,4210.461,432.417,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r7_c17,55,51,2371.785,911.646,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r7_c18,106,91,3470.781,351.535,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r7_c19,116,102,2808.681,347.782,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r7_c2,120,105,4533.598,482.029,20,2022,"3,1","42,9",10727.0,7930.0,51239,108.0,"65,9"
tile_r7_c20,134,121,2606.936,227.298,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
tile_r7_c21,106,95,3927.615,217.726,21,2022,"3,2","41,9",14852.0,14062.0,80309,602.0,"66,6"
